Pricing Opt,0.8,1,0.75,0.8,-0,-0,,42757.6,6289.47,0,36468.2,14370,4126,10243,63.87,399.332,776.85,,1.70083,36532,14370,16740,0.851598,0.10359,0.0769209,4.21949
Pricing Opt,0.8,1,0.75,0.8,-0,-0.25,,42905.2,6068.98,-1026.93,37863.2,14743,3015,11728,65.5258,385.333,764.046,,1.69834,36527,14743,16410,0.852876,0.144671,0.100142,4.07792
Pricing Opt,0.8,1,0.75,0.8,-0.025,-0,,42701.2,6247.48,-100.349,36554.1,15614,3134,12479,69.3983,396.667,803.707,,1.70177,36530,15614,15647,0.855784,0.243377,0.184267,4.36735
Pricing Opt,0.8,1,0.75,0.8,-0.025,-0.25,,42811.2,6250.77,-963.404,37523.8,14609,4027,10582,64.9323,396.875,779.955,,1.70077,36530,14610,16510,0.851895,0.16856,0.116078,4.25683
Pricing Opt,0.8,1,1,0.4,-0,-0,,41360,7332.08,0,34027.9,18327,5151,13176,61.0933,349.148,712.777,,1.70618,36530,18328,13668,0.875886,0.0850771,0.0683483,3.97147
Pricing Opt,0.8,1,1,0.4,-0,-0.25,,40698.9,7529.07,-1263.76,34433.6,19029,5544,13485,63.4324,358.528,736.129,,1.70805,36528,19030,13074,0.878903,0.143574,0.104949,4.03316
Pricing Opt,0.8,1,1,0.4,-0.025,-0,,40770.6,7207.59,-80.9475,33643.9,17339,6380,10958,57.7967,343.219,687.155,,1.70545,36532,17339,14406,0.868983,0.0150183,0.014024,3.7694
Pricing Opt,0.8,1,1,0.4,-0.025,-0.25,,40106.5,7156.04,-1586.87,34537.4,18384,4738,13645,61.2801,340.765,700.092,,1.70358,36533,18384,13630,0.876307,0.149754,0.109298,4.0134
Pricing Opt,1,1,1,0.6,-0,-0,,37882.3,6620.4,0,31261.9,15682,4354,11328,52.2766,315.258,814.418,,2.34883,36531,15683,15107,0.842872,0.698345,0.500804,6.46041
Pricing Opt,0.8,1,1,0.6,-0,-0,,45325.5,7400.91,0,37924.6,18908,4375,14532,63.0267,352.425,727.909,,1.70537,36530,18908,13205,0.879079,0.115632,0.0933146,4.08741
Pricing Opt,0.8,1,1,0.6,-0,-0.25,,45319.1,7448.79,-1395.33,39265.6,18863,5288,13575,62.8783,354.705,736.199,,1.70881,36534,18863,13196,0.877516,0.17951,0.141354,4.20848
Pricing Opt,0.8,1,1,0.6,-0.025,-0,,45692.8,7564.88,-119.969,38247.9,18817,5232,13584,62.7236,360.234,739.238,,1.70842,36533,18817,13273,0.878396,0.138116,0.110398,4.20655
Pricing Opt,0.8,1,1,0.6,-0.025,-0.25,,45755.9,7381.19,-1091.16,39465.9,17959,6088,11870,59.865,351.486,712.323,,1.70698,36529,17959,13928,0.872948,0.118495,0.0913735,4.0472
Pricing Opt,0.8,1,1,0.8,-0,-0,,48922.2,7442.75,0,41479.4,17976,5866,12109,59.9204,354.418,722.253,,1.7099,36527,17976,13860,0.871578,0.0897603,0.0754052,4.16123
Pricing Opt,0.8,1,1,0.8,-0,-0.25,,48248.2,7027.78,-1087.37,42307.8,16967,4794,12173,56.559,334.657,670.918,,1.70406,36531,16967,14703,0.866965,0.0341595,0.0265566,3.85393
